,Close
2018-12-07 21:59:00,84.586
2018-12-07 21:58:00,84.575
2018-12-07 21:57:00,84.587
2018-12-07 21:56:00,84.596
2018-12-07 21:55:00,84.598
2018-12-07 21:54:00,84.6
2018-12-07 21:53:00,84.581
2018-12-07 21:52:00,84.602
2018-12-07 21:51:00,84.6
2018-12-07 21:50:00,84.604
2018-12-07 21:49:00,84.608
2018-12-07 21:48:00,84.61
2018-12-07 21:47:00,84.607
2018-12-07 21:46:00,84.596
2018-12-07 21:45:00,84.587
2018-12-07 21:44:00,84.588
2018-12-07 21:43:00,84.596
2018-12-07 21:42:00,84.597
2018-12-07 21:41:00,84.594
2018-12-07 21:40:00,84.596
2018-12-07 21:39:00,84.598
2018-12-07 21:38:00,84.593
2018-12-07 21:37:00,84.606
2018-12-07 21:36:00,84.589
2018-12-07 21:35:00,84.592
2018-12-07 21:34:00,84.603
2018-12-07 21:33:00,84.606
2018-12-07 21:32:00,84.599
2018-12-07 21:31:00,84.591
2018-12-07 21:30:00,84.616
2018-12-07 21:29:00,84.621
2018-12-07 21:28:00,84.621
2018-12-07 21:27:00,84.632
2018-12-07 21:26:00,84.632
2018-12-07 21:25:00,84.623
2018-12-07 21:24:00,84.61
2018-12-07 21:23:00,84.61
2018-12-07 21:22:00,84.607
2018-12-07 21:21:00,84.622
2018-12-07 21:20:00,84.619
2018-12-07 21:19:00,84.577
2018-12-07 21:18:00,84.609
2018-12-07 21:17:00,84.628
2018-12-07 21:16:00,84.61
2018-12-07 21:15:00,84.63
2018-12-07 21:14:00,84.649
2018-12-07 21:13:00,84.658
2018-12-07 21:12:00,84.659
2018-12-07 21:11:00,84.658
2018-12-07 21:10:00,84.657
2018-12-07 21:09:00,84.658
2018-12-07 21:08:00,84.655
2018-12-07 21:07:00,84.66
2018-12-07 21:06:00,84.66
2018-12-07 21:05:00,84.66
2018-12-07 21:04:00,84.661
2018-12-07 21:03:00,84.629
2018-12-07 21:02:00,84.61
2018-12-07 21:01:00,84.603
2018-12-07 21:00:00,84.595
2018-12-07 20:59:00,84.601
2018-12-07 20:58:00,84.604
2018-12-07 20:57:00,84.625
2018-12-07 20:56:00,84.637
2018-12-07 20:55:00,84.648
2018-12-07 20:54:00,84.648
2018-12-07 20:53:00,84.652
2018-12-07 20:52:00,84.653
2018-12-07 20:51:00,84.676
2018-12-07 20:50:00,84.68
2018-12-07 20:49:00,84.663
2018-12-07 20:48:00,84.678
2018-12-07 20:47:00,84.68
2018-12-07 20:46:00,84.688
2018-12-07 20:45:00,84.697
2018-12-07 20:44:00,84.714
2018-12-07 20:43:00,84.725
2018-12-07 20:42:00,84.722
2018-12-07 20:41:00,84.727
2018-12-07 20:40:00,84.745
2018-12-07 20:39:00,84.756
2018-12-07 20:38:00,84.78
2018-12-07 20:37:00,84.783
2018-12-07 20:36:00,84.789
2018-12-07 20:35:00,84.785
2018-12-07 20:34:00,84.759
2018-12-07 20:33:00,84.724
2018-12-07 20:32:00,84.721
2018-12-07 20:31:00,84.709
2018-12-07 20:30:00,84.694
2018-12-07 20:29:00,84.701
2018-12-07 20:28:00,84.703
2018-12-07 20:27:00,84.697
2018-12-07 20:26:00,84.701
2018-12-07 20:25:00,84.692
2018-12-07 20:24:00,84.705
2018-12-07 20:23:00,84.7
2018-12-07 20:22:00,84.699
2018-12-07 20:21:00,84.692
2018-12-07 20:20:00,84.696
2018-12-07 20:19:00,84.698
2018-12-07 20:18:00,84.712
2018-12-07 20:17:00,84.699
2018-12-07 20:16:00,84.711
2018-12-07 20:15:00,84.701
2018-12-07 20:14:00,84.712
2018-12-07 20:13:00,84.727
2018-12-07 20:12:00,84.738
2018-12-07 20:11:00,84.737
2018-12-07 20:10:00,84.745
2018-12-07 20:09:00,84.753
2018-12-07 20:08:00,84.765
2018-12-07 20:07:00,84.741
2018-12-07 20:06:00,84.735
2018-12-07 20:05:00,84.726
2018-12-07 20:04:00,84.698
2018-12-07 20:03:00,84.711
2018-12-07 20:02:00,84.712
2018-12-07 20:01:00,84.756
2018-12-07 20:00:00,84.783
2018-12-07 19:59:00,84.804
2018-12-07 19:58:00,84.796
2018-12-07 19:57:00,84.817
2018-12-07 19:56:00,84.816
2018-12-07 19:55:00,84.801
2018-12-07 19:54:00,84.808
2018-12-07 19:53:00,84.819
2018-12-07 19:52:00,84.818
2018-12-07 19:51:00,84.822
2018-12-07 19:50:00,84.81
2018-12-07 19:49:00,84.803
2018-12-07 19:48:00,84.814
2018-12-07 19:47:00,84.806
2018-12-07 19:46:00,84.774
2018-12-07 17:45:00,84.691
2018-12-07 17:44:00,84.683
2018-12-07 17:43:00,84.663
2018-12-07 17:42:00,84.656
2018-12-07 17:41:00,84.632
2018-12-07 17:40:00,84.645
2018-12-07 17:39:00,84.662
2018-12-07 17:38:00,84.658
2018-12-07 17:37:00,84.674
2018-12-07 17:36:00,84.682
2018-12-07 17:35:00,84.685
2018-12-07 17:34:00,84.698
2018-12-07 17:33:00,84.694
2018-12-07 17:32:00,84.719
2018-12-07 17:31:00,84.737
2018-12-07 17:30:00,84.726
2018-12-07 17:29:00,84.738
2018-12-07 17:28:00,84.737
2018-12-07 17:27:00,84.734
2018-12-07 17:26:00,84.764
2018-12-07 17:25:00,84.738
2018-12-07 17:24:00,84.732
2018-12-07 17:23:00,84.725
2018-12-07 17:22:00,84.717
2018-12-07 17:21:00,84.701
2018-12-07 17:20:00,84.688
2018-12-07 17:19:00,84.677
2018-12-07 17:18:00,84.679
2018-12-07 17:17:00,84.691
2018-12-07 17:16:00,84.666
2018-12-07 17:15:00,84.654
2018-12-07 17:14:00,84.682
2018-12-07 17:13:00,84.696
2018-12-07 17:12:00,84.705
2018-12-07 17:11:00,84.721
2018-12-07 17:10:00,84.716
2018-12-07 17:09:00,84.692
2018-12-07 17:08:00,84.655
2018-12-07 17:07:00,84.656
2018-12-07 17:06:00,84.648
2018-12-07 17:05:00,84.659
2018-12-07 17:04:00,84.675
2018-12-07 17:03:00,84.657
2018-12-07 17:02:00,84.661
2018-12-07 17:01:00,84.638
2018-12-07 17:00:00,84.66
2018-12-07 16:59:00,84.642
2018-12-07 16:58:00,84.664
2018-12-07 16:57:00,84.671
2018-12-07 16:56:00,84.649
2018-12-07 16:55:00,84.676
2018-12-07 16:54:00,84.677
2018-12-07 16:53:00,84.69
2018-12-07 16:52:00,84.698
2018-12-07 16:51:00,84.721
2018-12-07 16:50:00,84.715
2018-12-07 16:49:00,84.718
2018-12-07 16:48:00,84.726
2018-12-07 16:47:00,84.718
2018-12-07 16:46:00,84.734
2018-12-07 16:45:00,84.753
2018-12-07 16:44:00,84.716
2018-12-07 16:43:00,84.694
2018-12-07 16:42:00,84.68
2018-12-07 16:41:00,84.65
2018-12-07 16:40:00,84.648
2018-12-07 16:39:00,84.683
2018-12-07 16:38:00,84.663
2018-12-07 16:37:00,84.676
2018-12-07 16:36:00,84.627
2018-12-07 16:35:00,84.616
2018-12-07 16:34:00,84.619
2018-12-07 16:33:00,84.66
2018-12-07 16:32:00,84.649
2018-12-07 16:31:00,84.628
2018-12-07 16:30:00,84.668
2018-12-07 16:29:00,84.639
2018-12-07 16:28:00,84.64
2018-12-07 16:27:00,84.634
2018-12-07 16:26:00,84.635
2018-12-07 16:25:00,84.638
2018-12-07 16:24:00,84.648
2018-12-07 16:23:00,84.643
2018-12-07 16:22:00,84.642
2018-12-07 16:21:00,84.659
2018-12-07 16:20:00,84.683
2018-12-07 16:19:00,84.704
2018-12-07 16:18:00,84.711
2018-12-07 16:17:00,84.704
2018-12-07 16:16:00,84.711
2018-12-07 16:15:00,84.698
2018-12-07 16:14:00,84.71
2018-12-07 16:13:00,84.712
2018-12-07 16:12:00,84.743
2018-12-07 16:11:00,84.743
2018-12-07 16:10:00,84.796
2018-12-07 16:09:00,84.784
2018-12-07 16:08:00,84.799
2018-12-07 16:07:00,84.751
2018-12-07 16:06:00,84.748
2018-12-07 16:05:00,84.784
2018-12-07 16:04:00,84.78
2018-12-07 16:03:00,84.782
2018-12-07 16:02:00,84.783
2018-12-07 16:01:00,84.752
2018-12-07 16:00:00,84.791
2018-12-07 15:59:00,84.78
2018-12-07 15:58:00,84.78
2018-12-07 15:57:00,84.788
2018-12-07 15:56:00,84.83
2018-12-07 15:55:00,84.865
2018-12-07 15:54:00,84.897
2018-12-07 15:53:00,84.878
2018-12-07 15:52:00,84.859
2018-12-07 15:51:00,84.86
2018-12-07 15:50:00,84.838
2018-12-07 15:49:00,84.855
