,Close
2018-12-07 20:41:00,128.605
2018-12-07 20:40:00,128.626
2018-12-07 20:39:00,128.621
2018-12-07 20:38:00,128.634
2018-12-07 20:37:00,128.621
2018-12-07 20:36:00,128.619
2018-12-07 20:35:00,128.639
2018-12-07 20:34:00,128.61
2018-12-07 20:33:00,128.569
2018-12-07 20:32:00,128.587
2018-12-07 20:31:00,128.549
2018-12-07 20:30:00,128.539
2018-12-07 20:29:00,128.549
2018-12-07 20:28:00,128.564
2018-12-07 20:27:00,128.549
2018-12-07 20:26:00,128.547
2018-12-07 20:25:00,128.541
2018-12-07 20:24:00,128.546
2018-12-07 20:23:00,128.542
2018-12-07 20:22:00,128.55
2018-12-07 20:21:00,128.543
2018-12-07 20:20:00,128.549
2018-12-07 20:19:00,128.547
2018-12-07 20:18:00,128.574
2018-12-07 20:17:00,128.55
2018-12-07 20:16:00,128.546
2018-12-07 20:15:00,128.536
2018-12-07 20:14:00,128.528
2018-12-07 20:13:00,128.549
2018-12-07 20:12:00,128.548
2018-12-07 20:11:00,128.548
2018-12-07 20:10:00,128.55
2018-12-07 20:09:00,128.556
2018-12-07 20:08:00,128.567
2018-12-07 20:07:00,128.539
2018-12-07 20:06:00,128.542
2018-12-07 20:05:00,128.548
2018-12-07 20:04:00,128.507
2018-12-07 20:03:00,128.529
2018-12-07 20:02:00,128.539
2018-12-07 20:01:00,128.576
2018-12-07 20:00:00,128.613
2018-12-07 19:59:00,128.668
2018-12-07 19:58:00,128.655
2018-12-07 19:57:00,128.651
2018-12-07 19:56:00,128.655
2018-12-07 19:55:00,128.651
2018-12-07 19:54:00,128.634
2018-12-07 19:53:00,128.628
2018-12-07 19:52:00,128.634
2018-12-07 19:51:00,128.651
2018-12-07 19:50:00,128.638
2018-12-07 19:49:00,128.621
2018-12-07 19:48:00,128.621
2018-12-07 19:47:00,128.61
2018-12-07 19:46:00,128.582
2018-12-07 17:45:00,128.356
2018-12-07 17:44:00,128.354
2018-12-07 17:43:00,128.336
2018-12-07 17:42:00,128.323
2018-12-07 17:41:00,128.309
2018-12-07 17:40:00,128.302
2018-12-07 17:39:00,128.314
2018-12-07 17:38:00,128.307
2018-12-07 17:37:00,128.314
2018-12-07 17:36:00,128.298
2018-12-07 17:35:00,128.309
2018-12-07 17:34:00,128.309
2018-12-07 17:33:00,128.274
2018-12-07 17:32:00,128.304
2018-12-07 17:31:00,128.315
2018-12-07 17:30:00,128.293
2018-12-07 17:29:00,128.32
2018-12-07 17:28:00,128.323
2018-12-07 17:27:00,128.322
2018-12-07 17:26:00,128.336
2018-12-07 17:25:00,128.343
2018-12-07 17:24:00,128.337
2018-12-07 17:23:00,128.321
2018-12-07 17:22:00,128.332
2018-12-07 17:21:00,128.317
2018-12-07 17:20:00,128.312
2018-12-07 17:19:00,128.3
2018-12-07 17:18:00,128.296
2018-12-07 17:17:00,128.321
2018-12-07 17:16:00,128.287
2018-12-07 17:15:00,128.276
2018-12-07 17:14:00,128.276
2018-12-07 17:13:00,128.284
2018-12-07 17:12:00,128.276
2018-12-07 17:11:00,128.32
2018-12-07 17:10:00,128.312
2018-12-07 17:09:00,128.291
2018-12-07 17:08:00,128.261
2018-12-07 17:07:00,128.264
2018-12-07 17:06:00,128.243
2018-12-07 17:05:00,128.284
2018-12-07 17:04:00,128.291
2018-12-07 17:03:00,128.296
2018-12-07 17:02:00,128.28
2018-12-07 17:01:00,128.261
2018-12-07 17:00:00,128.246
2018-12-07 16:59:00,128.25
2018-12-07 16:58:00,128.297
2018-12-07 16:57:00,128.28
2018-12-07 16:56:00,128.261
2018-12-07 16:55:00,128.278
2018-12-07 16:54:00,128.285
2018-12-07 16:53:00,128.317
2018-12-07 16:52:00,128.349
2018-12-07 16:51:00,128.362
2018-12-07 16:50:00,128.355
2018-12-07 16:49:00,128.337
2018-12-07 16:48:00,128.319
2018-12-07 16:47:00,128.294
2018-12-07 16:46:00,128.32
2018-12-07 16:45:00,128.353
2018-12-07 16:44:00,128.343
2018-12-07 16:43:00,128.335
2018-12-07 16:42:00,128.321
2018-12-07 16:41:00,128.274
2018-12-07 16:40:00,128.279
2018-12-07 16:39:00,128.302
2018-12-07 16:38:00,128.311
2018-12-07 16:37:00,128.349
2018-12-07 16:36:00,128.317
2018-12-07 16:35:00,128.332
2018-12-07 16:34:00,128.293
2018-12-07 16:33:00,128.315
2018-12-07 16:32:00,128.309
2018-12-07 16:31:00,128.289
2018-12-07 16:30:00,128.364
2018-12-07 16:29:00,128.315
2018-12-07 16:28:00,128.312
2018-12-07 16:27:00,128.299
2018-12-07 16:26:00,128.302
2018-12-07 16:25:00,128.251
2018-12-07 16:24:00,128.254
2018-12-07 16:23:00,128.255
2018-12-07 16:22:00,128.272
2018-12-07 16:21:00,128.306
2018-12-07 16:20:00,128.281
2018-12-07 16:19:00,128.309
2018-12-07 16:18:00,128.324
2018-12-07 16:17:00,128.312
2018-12-07 16:16:00,128.311
2018-12-07 16:15:00,128.314
2018-12-07 16:14:00,128.272
2018-12-07 16:13:00,128.276
2018-12-07 16:12:00,128.282
2018-12-07 16:11:00,128.274
2018-12-07 16:10:00,128.328
2018-12-07 16:09:00,128.328
2018-12-07 16:08:00,128.317
2018-12-07 16:07:00,128.317
2018-12-07 16:06:00,128.324
2018-12-07 16:05:00,128.352
2018-12-07 16:04:00,128.356
2018-12-07 16:03:00,128.354
2018-12-07 16:02:00,128.352
2018-12-07 16:01:00,128.36
2018-12-07 16:00:00,128.391
2018-12-07 15:59:00,128.365
2018-12-07 15:58:00,128.335
2018-12-07 15:57:00,128.339
2018-12-07 15:56:00,128.322
2018-12-07 15:55:00,128.337
2018-12-07 15:54:00,128.272
2018-12-07 15:53:00,128.28
2018-12-07 15:52:00,128.258
2018-12-07 15:51:00,128.297
2018-12-07 15:50:00,128.27
2018-12-07 15:49:00,128.31
2018-12-07 15:48:00,128.289
2018-12-07 15:47:00,128.332
2018-12-07 15:46:00,128.325
2018-12-07 15:45:00,128.293
2018-12-07 15:44:00,128.295
2018-12-07 15:43:00,128.326
2018-12-07 15:42:00,128.348
2018-12-07 15:41:00,128.306
2018-12-07 15:40:00,128.296
2018-12-07 15:39:00,128.276
2018-12-07 15:38:00,128.259
2018-12-07 15:37:00,128.235
2018-12-07 15:36:00,128.255
2018-12-07 15:35:00,128.285
2018-12-07 15:34:00,128.289
2018-12-07 15:33:00,128.317
2018-12-07 15:32:00,128.315
2018-12-07 15:31:00,128.287
2018-12-07 15:30:00,128.32
2018-12-07 15:29:00,128.342
2018-12-07 15:28:00,128.343
2018-12-07 15:27:00,128.311
2018-12-07 15:26:00,128.257
2018-12-07 15:25:00,128.257
2018-12-07 15:24:00,128.294
2018-12-07 15:23:00,128.304
2018-12-07 15:22:00,128.319
2018-12-07 15:21:00,128.3
2018-12-07 15:20:00,128.279
2018-12-07 15:19:00,128.276
2018-12-07 15:18:00,128.291
2018-12-07 15:17:00,128.293
2018-12-07 15:16:00,128.28
2018-12-07 15:15:00,128.299
2018-12-07 15:14:00,128.315
2018-12-07 15:13:00,128.319
2018-12-07 15:12:00,128.324
2018-12-07 15:11:00,128.319
2018-12-07 15:10:00,128.286
2018-12-07 15:09:00,128.312
2018-12-07 15:08:00,128.371
2018-12-07 15:07:00,128.378
2018-12-07 15:06:00,128.39
2018-12-07 15:05:00,128.427
2018-12-07 15:04:00,128.44
2018-12-07 15:03:00,128.42
2018-12-07 15:02:00,128.451
2018-12-07 15:01:00,128.461
2018-12-07 15:00:00,128.457
2018-12-07 14:59:00,128.466
2018-12-07 14:58:00,128.461
2018-12-07 14:57:00,128.449
2018-12-07 14:56:00,128.481
2018-12-07 14:55:00,128.524
2018-12-07 14:54:00,128.533
2018-12-07 14:53:00,128.546
2018-12-07 14:52:00,128.519
2018-12-07 14:51:00,128.511
2018-12-07 14:50:00,128.496
2018-12-07 14:49:00,128.509
2018-12-07 14:48:00,128.53
2018-12-07 14:47:00,128.571
2018-12-07 14:46:00,128.578
2018-12-07 14:45:00,128.576
2018-12-07 14:44:00,128.554
2018-12-07 14:43:00,128.552
2018-12-07 14:42:00,128.546
2018-12-07 14:41:00,128.543
2018-12-07 14:40:00,128.505
2018-12-07 14:39:00,128.485
2018-12-07 14:38:00,128.414
2018-12-07 14:37:00,128.411
2018-12-07 14:36:00,128.404
2018-12-07 14:35:00,128.405
2018-12-07 14:34:00,128.396
2018-12-07 14:33:00,128.371
2018-12-07 14:32:00,128.368
2018-12-07 14:31:00,128.355
2018-12-07 14:30:00,128.375
2018-12-07 14:29:00,128.384
2018-12-07 14:28:00,128.389
2018-12-07 14:27:00,128.376
2018-12-07 14:26:00,128.412
2018-12-07 14:25:00,128.404
2018-12-07 14:24:00,128.412
2018-12-07 14:23:00,128.388
2018-12-07 14:22:00,128.379
2018-12-07 14:21:00,128.393
2018-12-07 14:20:00,128.373
2018-12-07 14:19:00,128.365
2018-12-07 14:18:00,128.352
2018-12-07 14:17:00,128.353
2018-12-07 14:16:00,128.339
2018-12-07 14:15:00,128.381
2018-12-07 14:14:00,128.356
2018-12-07 14:13:00,128.343
2018-12-07 14:12:00,128.349
2018-12-07 14:11:00,128.36
2018-12-07 14:10:00,128.343
2018-12-07 14:09:00,128.371
2018-12-07 14:08:00,128.379
2018-12-07 14:07:00,128.411
2018-12-07 14:06:00,128.345
2018-12-07 14:05:00,128.347
2018-12-07 14:04:00,128.384
2018-12-07 14:03:00,128.405
2018-12-07 14:02:00,128.401
2018-12-07 14:01:00,128.427
2018-12-07 14:00:00,128.474
2018-12-07 13:59:00,128.423
2018-12-07 13:58:00,128.44
2018-12-07 13:57:00,128.455
2018-12-07 13:56:00,128.485
2018-12-07 13:55:00,128.47
2018-12-07 13:54:00,128.476
2018-12-07 13:53:00,128.468
2018-12-07 13:52:00,128.455
2018-12-07 13:51:00,128.438
2018-12-07 13:50:00,128.453
2018-12-07 13:49:00,128.431
2018-12-07 13:48:00,128.434
2018-12-07 13:47:00,128.422
2018-12-07 13:46:00,128.431
2018-12-07 13:45:00,128.461
2018-12-07 13:44:00,128.457
2018-12-07 13:43:00,128.524
2018-12-07 13:42:00,128.503
2018-12-07 13:41:00,128.492
2018-12-07 13:40:00,128.534
2018-12-07 13:39:00,128.548
2018-12-07 13:38:00,128.526
2018-12-07 13:37:00,128.496
2018-12-07 13:36:00,128.483
2018-12-07 13:35:00,128.53
2018-12-07 13:34:00,128.522
2018-12-07 13:33:00,128.574
2018-12-07 13:32:00,128.518
2018-12-07 13:31:00,128.423
2018-12-07 13:30:00,128.434
2018-12-07 13:29:00,128.33
2018-12-07 13:28:00,128.332
2018-12-07 13:27:00,128.336
2018-12-07 13:26:00,128.33
2018-12-07 13:25:00,128.332
2018-12-07 13:24:00,128.341
2018-12-07 13:23:00,128.33
2018-12-07 13:22:00,128.336
2018-12-07 13:21:00,128.338
2018-12-07 13:20:00,128.335
2018-12-07 13:19:00,128.32
2018-12-07 13:18:00,128.326
2018-12-07 13:17:00,128.334
2018-12-07 13:16:00,128.335
2018-12-07 13:15:00,128.353
2018-12-07 13:14:00,128.36
2018-12-07 13:13:00,128.337
2018-12-07 13:12:00,128.335
2018-12-07 13:11:00,128.352
2018-12-07 13:10:00,128.356
2018-12-07 13:09:00,128.337
2018-12-07 13:08:00,128.328
2018-12-07 13:07:00,128.343
2018-12-07 13:06:00,128.328
2018-12-07 13:05:00,128.34
2018-12-07 13:04:00,128.356
2018-12-07 13:03:00,128.33
2018-12-07 13:02:00,128.323
2018-12-07 13:01:00,128.3
2018-12-07 13:00:00,128.289
2018-12-07 12:59:00,128.261
2018-12-07 12:58:00,128.278
2018-12-07 12:57:00,128.285
2018-12-07 12:56:00,128.282
2018-12-07 12:55:00,128.289
2018-12-07 12:54:00,128.307
2018-12-07 12:53:00,128.315
2018-12-07 12:52:00,128.313
2018-12-07 12:51:00,128.304
2018-12-07 12:50:00,128.293
2018-12-07 12:49:00,128.289
2018-12-07 12:48:00,128.297
2018-12-07 12:47:00,128.28
2018-12-07 12:46:00,128.311
2018-12-07 12:45:00,128.3
2018-12-07 12:44:00,128.315
2018-12-07 12:43:00,128.309
2018-12-07 12:42:00,128.312
2018-12-07 12:41:00,128.302
2018-12-07 12:40:00,128.309
2018-12-07 12:39:00,128.315
2018-12-07 12:38:00,128.338
2018-12-07 12:37:00,128.325
2018-12-07 12:36:00,128.33
2018-12-07 12:35:00,128.322
2018-12-07 12:34:00,128.298
2018-12-07 12:33:00,128.304
2018-12-07 12:32:00,128.31
2018-12-07 12:31:00,128.32
2018-12-07 12:30:00,128.313
2018-12-07 12:29:00,128.315
2018-12-07 12:28:00,128.309
2018-12-07 12:27:00,128.302
2018-12-07 12:26:00,128.306
2018-12-07 12:25:00,128.313
2018-12-07 12:24:00,128.317
2018-12-07 12:23:00,128.317
2018-12-07 12:22:00,128.313
2018-12-07 12:21:00,128.348
2018-12-07 12:20:00,128.36
2018-12-07 12:19:00,128.367
2018-12-07 12:18:00,128.352
2018-12-07 12:17:00,128.352
2018-12-07 12:16:00,128.362
2018-12-07 12:15:00,128.371
2018-12-07 12:14:00,128.386
2018-12-07 12:13:00,128.373
2018-12-07 12:12:00,128.377
2018-12-07 12:11:00,128.365
2018-12-07 12:10:00,128.362
2018-12-07 12:09:00,128.371
2018-12-07 12:08:00,128.388
2018-12-07 12:07:00,128.382
2018-12-07 12:06:00,128.364
2018-12-07 12:05:00,128.395
2018-12-07 12:04:00,128.401
2018-12-07 12:03:00,128.375
2018-12-07 12:02:00,128.366
2018-12-07 12:01:00,128.379
2018-12-07 12:00:00,128.383
2018-12-07 11:59:00,128.362
2018-12-07 11:58:00,128.355
2018-12-07 11:57:00,128.358
2018-12-07 11:56:00,128.378
2018-12-07 11:55:00,128.395
2018-12-07 11:54:00,128.383
2018-12-07 11:53:00,128.386
2018-12-07 11:52:00,128.369
2018-12-07 11:51:00,128.362
2018-12-07 11:50:00,128.36
2018-12-07 11:49:00,128.345
2018-12-07 11:48:00,128.351
2018-12-07 11:47:00,128.353
2018-12-07 11:46:00,128.367
2018-12-07 11:45:00,128.375
2018-12-07 11:44:00,128.356
2018-12-07 11:43:00,128.371
2018-12-07 11:42:00,128.373
2018-12-07 11:41:00,128.367
2018-12-07 11:40:00,128.358
2018-12-07 11:39:00,128.342
2018-12-07 11:38:00,128.343
2018-12-07 11:37:00,128.33
2018-12-07 11:36:00,128.326
2018-12-07 11:35:00,128.315
2018-12-07 11:34:00,128.327
2018-12-07 11:33:00,128.326
2018-12-07 11:32:00,128.34
2018-12-07 11:31:00,128.32
2018-12-07 11:30:00,128.328
2018-12-07 11:29:00,128.314
2018-12-07 11:28:00,128.296
2018-12-07 11:27:00,128.272
2018-12-07 11:26:00,128.269
2018-12-07 11:25:00,128.271
2018-12-07 11:24:00,128.283
2018-12-07 11:23:00,128.293
2018-12-07 11:22:00,128.294
2018-12-07 11:21:00,128.298
2018-12-07 11:20:00,128.321
2018-12-07 11:19:00,128.32
2018-12-07 11:18:00,128.306
2018-12-07 11:17:00,128.298
2018-12-07 11:16:00,128.299
2018-12-07 11:15:00,128.295
2018-12-07 11:14:00,128.295
2018-12-07 11:13:00,128.297
2018-12-07 11:12:00,128.287
2018-12-07 11:11:00,128.285
2018-12-07 11:10:00,128.286
2018-12-07 11:09:00,128.287
2018-12-07 11:08:00,128.304
2018-12-07 11:07:00,128.315
2018-12-07 11:06:00,128.309
2018-12-07 11:05:00,128.299
2018-12-07 11:04:00,128.291
2018-12-07 11:03:00,128.278
2018-12-07 11:02:00,128.279
2018-12-07 11:01:00,128.274
2018-12-07 11:00:00,128.279
2018-12-07 10:59:00,128.283
2018-12-07 10:58:00,128.289
2018-12-07 10:57:00,128.266
2018-12-07 10:56:00,128.252
2018-12-07 10:55:00,128.241
2018-12-07 10:54:00,128.248
2018-12-07 10:53:00,128.244
2018-12-07 10:52:00,128.265
2018-12-07 10:51:00,128.255
2018-12-07 10:50:00,128.245
2018-12-07 10:49:00,128.239
2018-12-07 10:48:00,128.229
2018-12-07 10:47:00,128.235
2018-12-07 10:46:00,128.235
2018-12-07 10:45:00,128.231
2018-12-07 10:44:00,128.246
2018-12-07 10:43:00,128.244
2018-12-07 10:42:00,128.256
2018-12-07 10:41:00,128.264
2018-12-07 10:40:00,128.256
2018-12-07 10:39:00,128.261
2018-12-07 10:38:00,128.271
2018-12-07 10:37:00,128.261
2018-12-07 10:36:00,128.265
2018-12-07 10:35:00,128.269
2018-12-07 10:34:00,128.283
2018-12-07 10:33:00,128.295
2018-12-07 10:32:00,128.315
2018-12-07 10:31:00,128.299
2018-12-07 10:30:00,128.282
2018-12-07 10:29:00,128.263
2018-12-07 10:28:00,128.276
2018-12-07 10:27:00,128.267
2018-12-07 10:26:00,128.267
2018-12-07 10:25:00,128.278
2018-12-07 10:24:00,128.269
2018-12-07 10:23:00,128.28
2018-12-07 10:22:00,128.268
2018-12-07 10:21:00,128.255
2018-12-07 10:20:00,128.244
2018-12-07 10:19:00,128.233
2018-12-07 10:18:00,128.235
2018-12-07 10:17:00,128.256
2018-12-07 10:16:00,128.253
2018-12-07 10:15:00,128.244
2018-12-07 10:14:00,128.246
2018-12-07 10:13:00,128.239
2018-12-07 10:12:00,128.248
2018-12-07 10:11:00,128.269
2018-12-07 10:10:00,128.281
2018-12-07 10:09:00,128.286
2018-12-07 10:08:00,128.311
2018-12-07 10:07:00,128.315
2018-12-07 10:06:00,128.328
2018-12-07 10:05:00,128.321
2018-12-07 10:04:00,128.317
2018-12-07 10:03:00,128.302
2018-12-07 10:02:00,128.274
2018-12-07 10:01:00,128.274
2018-12-07 10:00:00,128.261
2018-12-07 09:59:00,128.261
2018-12-07 09:58:00,128.267
2018-12-07 09:57:00,128.259
2018-12-07 09:56:00,128.264
2018-12-07 09:55:00,128.271
2018-12-07 09:54:00,128.265
2018-12-07 09:53:00,128.278
2018-12-07 09:52:00,128.252
2018-12-07 09:51:00,128.259
2018-12-07 09:50:00,128.239
2018-12-07 09:49:00,128.254
2018-12-07 09:48:00,128.259
2018-12-07 09:47:00,128.256
2018-12-07 09:46:00,128.267
2018-12-07 09:45:00,128.246
2018-12-07 09:44:00,128.24
2018-12-07 09:43:00,128.224
2018-12-07 09:42:00,128.225
2018-12-07 09:41:00,128.231
2018-12-07 09:40:00,128.255
2018-12-07 09:39:00,128.237
2018-12-07 09:38:00,128.251
2018-12-07 09:37:00,128.256
2018-12-07 09:36:00,128.263
2018-12-07 09:35:00,128.242
2018-12-07 09:34:00,128.245
2018-12-07 09:33:00,128.252
2018-12-07 09:32:00,128.271
2018-12-07 09:31:00,128.284
2018-12-07 09:30:00,128.289
2018-12-07 09:29:00,128.315
2018-12-07 09:28:00,128.324
2018-12-07 09:27:00,128.336
2018-12-07 09:26:00,128.337
2018-12-07 09:25:00,128.332
2018-12-07 09:24:00,128.345
2018-12-07 09:23:00,128.354
2018-12-07 09:22:00,128.336
2018-12-07 09:21:00,128.345
2018-12-07 09:20:00,128.345
2018-12-07 09:19:00,128.345
2018-12-07 09:18:00,128.363
2018-12-07 09:17:00,128.358
2018-12-07 09:16:00,128.343
2018-12-07 09:15:00,128.327
2018-12-07 09:14:00,128.33
2018-12-07 09:13:00,128.317
2018-12-07 09:12:00,128.321
2018-12-07 09:11:00,128.323
2018-12-07 09:10:00,128.337
2018-12-07 09:09:00,128.337
2018-12-07 09:08:00,128.327
2018-12-07 09:07:00,128.335
2018-12-07 09:06:00,128.32
2018-12-07 09:05:00,128.315
2018-12-07 09:04:00,128.315
2018-12-07 09:03:00,128.319
2018-12-07 09:02:00,128.334
2018-12-07 09:01:00,128.322
2018-12-07 09:00:00,128.321
2018-12-07 08:59:00,128.366
2018-12-07 08:58:00,128.373
2018-12-07 08:57:00,128.362
2018-12-07 08:56:00,128.364
2018-12-07 08:55:00,128.38
2018-12-07 08:54:00,128.399
2018-12-07 08:53:00,128.393
2018-12-07 08:52:00,128.401
2018-12-07 08:51:00,128.388
2018-12-07 08:50:00,128.411
2018-12-07 08:49:00,128.423
2018-12-07 08:48:00,128.427
2018-12-07 08:47:00,128.439
2018-12-07 08:46:00,128.439
2018-12-07 08:45:00,128.434
2018-12-07 08:44:00,128.429
2018-12-07 08:43:00,128.42
2018-12-07 08:42:00,128.407
2018-12-07 08:41:00,128.388
2018-12-07 08:40:00,128.406
2018-12-07 08:39:00,128.41
2018-12-07 08:38:00,128.41
2018-12-07 08:37:00,128.37
2018-12-07 08:36:00,128.365
2018-12-07 08:35:00,128.351
2018-12-07 08:34:00,128.345
2018-12-07 08:33:00,128.339
2018-12-07 08:32:00,128.325
2018-12-07 08:31:00,128.345
2018-12-07 08:30:00,128.323
2018-12-07 08:29:00,128.297
2018-12-07 08:28:00,128.332
2018-12-07 08:27:00,128.32
2018-12-07 08:26:00,128.298
2018-12-07 08:25:00,128.295
2018-12-07 08:24:00,128.3
2018-12-07 08:23:00,128.281
2018-12-07 08:22:00,128.244
2018-12-07 08:21:00,128.201
2018-12-07 08:20:00,128.212
2018-12-07 08:19:00,128.233
2018-12-07 08:18:00,128.211
2018-12-07 08:17:00,128.244
2018-12-07 08:16:00,128.261
2018-12-07 08:15:00,128.258
2018-12-07 08:14:00,128.246
2018-12-07 08:13:00,128.248
2018-12-07 08:12:00,128.248
2018-12-07 08:11:00,128.265
2018-12-07 08:10:00,128.253
2018-12-07 08:09:00,128.241
2018-12-07 08:08:00,128.233
2018-12-07 08:07:00,128.243
2018-12-07 08:06:00,128.21
2018-12-07 08:05:00,128.223
2018-12-07 08:04:00,128.243
2018-12-07 08:03:00,128.238
2018-12-07 08:02:00,128.251
2018-12-07 08:01:00,128.24
2018-12-07 08:00:00,128.223
2018-12-07 07:59:00,128.254
2018-12-07 07:58:00,128.276
2018-12-07 07:57:00,128.269
2018-12-07 07:56:00,128.255
2018-12-07 07:55:00,128.271
2018-12-07 07:54:00,128.258
2018-12-07 07:53:00,128.264
2018-12-07 07:52:00,128.251
2018-12-07 07:51:00,128.245
2018-12-07 07:50:00,128.245
2018-12-07 07:49:00,128.245
2018-12-07 07:48:00,128.257
2018-12-07 07:47:00,128.258
2018-12-07 07:46:00,128.237
2018-12-07 07:45:00,128.244
2018-12-07 07:44:00,128.24
2018-12-07 07:43:00,128.241
2018-12-07 07:42:00,128.231
2018-12-07 07:41:00,128.245
2018-12-07 07:40:00,128.237
2018-12-07 07:39:00,128.233
2018-12-07 07:38:00,128.239
2018-12-07 07:37:00,128.244
2018-12-07 07:36:00,128.235
2018-12-07 07:35:00,128.258
2018-12-07 07:34:00,128.246
2018-12-07 07:33:00,128.231
2018-12-07 07:32:00,128.233
2018-12-07 07:31:00,128.265
2018-12-07 07:30:00,128.216
2018-12-07 07:29:00,128.241
2018-12-07 07:28:00,128.227
2018-12-07 07:27:00,128.19
2018-12-07 07:26:00,128.188
2018-12-07 07:25:00,128.207
2018-12-07 07:24:00,128.22
2018-12-07 07:23:00,128.226
2018-12-07 07:22:00,128.202
2018-12-07 07:21:00,128.209
2018-12-07 07:20:00,128.233
2018-12-07 07:19:00,128.244
2018-12-07 07:18:00,128.248
2018-12-07 07:17:00,128.255
2018-12-07 07:16:00,128.264
2018-12-07 07:15:00,128.271
2018-12-07 07:14:00,128.272
2018-12-07 07:13:00,128.278
2018-12-07 07:12:00,128.242
2018-12-07 07:11:00,128.233
2018-12-07 07:10:00,128.242
2018-12-07 07:09:00,128.244
2018-12-07 07:08:00,128.239
2018-12-07 07:07:00,128.235
2018-12-07 07:06:00,128.231
2018-12-07 07:05:00,128.24
2018-12-07 07:04:00,128.231
2018-12-07 07:03:00,128.253
2018-12-07 07:02:00,128.261
2018-12-07 07:01:00,128.248
2018-12-07 07:00:00,128.267
2018-12-07 06:59:00,128.313
2018-12-07 06:58:00,128.31
2018-12-07 06:57:00,128.3
2018-12-07 06:56:00,128.298
2018-12-07 06:55:00,128.268
2018-12-07 06:54:00,128.27
2018-12-07 06:53:00,128.274
2018-12-07 06:52:00,128.283
2018-12-07 06:51:00,128.294
2018-12-07 06:50:00,128.307
2018-12-07 06:49:00,128.309
2018-12-07 06:48:00,128.322
2018-12-07 06:47:00,128.32
2018-12-07 06:46:00,128.31
2018-12-07 06:45:00,128.309
2018-12-07 06:44:00,128.304
2018-12-07 06:43:00,128.3
2018-12-07 06:42:00,128.299
2018-12-07 06:41:00,128.294
2018-12-07 06:40:00,128.307
2018-12-07 06:39:00,128.306
2018-12-07 06:38:00,128.315
2018-12-07 06:37:00,128.312
2018-12-07 06:36:00,128.306
2018-12-07 06:35:00,128.3
2018-12-07 06:34:00,128.304
2018-12-07 06:33:00,128.302
2018-12-07 06:32:00,128.325
2018-12-07 06:31:00,128.312
2018-12-07 06:30:00,128.312
2018-12-07 06:29:00,128.31
2018-12-07 06:28:00,128.299
2018-12-07 06:27:00,128.289
2018-12-07 06:26:00,128.293
2018-12-07 06:25:00,128.286
2018-12-07 06:24:00,128.259
2018-12-07 06:23:00,128.27
2018-12-07 06:22:00,128.267
2018-12-07 06:21:00,128.276
2018-12-07 06:20:00,128.282
2018-12-07 06:19:00,128.28
2018-12-07 06:18:00,128.289
2018-12-07 06:17:00,128.294
