,Close
2018-12-07 22:14:00,96.7
2018-12-07 22:00:00,96.752
2018-12-07 21:59:00,96.7523
2018-12-07 21:58:00,96.7042
2018-12-07 21:57:00,96.6837
2018-12-07 21:56:00,96.665
2018-12-07 21:55:00,96.6605
2018-12-07 21:54:00,96.6645
2018-12-07 21:53:00,96.6568
2018-12-07 21:52:00,96.6561
2018-12-07 21:51:00,96.6566
2018-12-07 21:50:00,96.6587
2018-12-07 21:49:00,96.6525
2018-12-07 21:48:00,96.6423
2018-12-07 21:47:00,96.6444
2018-12-07 21:46:00,96.6374
2018-12-07 21:45:00,96.6393
2018-12-07 21:44:00,96.6356
2018-12-07 21:43:00,96.6332
2018-12-07 21:42:00,96.6347
2018-12-07 21:41:00,96.636
2018-12-07 21:40:00,96.6349
2018-12-07 21:39:00,96.6307
2018-12-07 21:38:00,96.6253
2018-12-07 21:37:00,96.6241
2018-12-07 21:36:00,96.6251
2018-12-07 21:35:00,96.6223
2018-12-07 21:34:00,96.6158
2018-12-07 21:33:00,96.6168
2018-12-07 21:32:00,96.6165
2018-12-07 21:31:00,96.6169
2018-12-07 21:30:00,96.619
2018-12-07 21:29:00,96.6179
2018-12-07 21:28:00,96.6222
2018-12-07 21:27:00,96.6206
2018-12-07 21:26:00,96.6217
2018-12-07 21:25:00,96.6241
2018-12-07 21:24:00,96.6332
2018-12-07 21:23:00,96.6371
2018-12-07 21:22:00,96.6383
2018-12-07 21:21:00,96.6356
2018-12-07 21:20:00,96.6299
2018-12-07 21:19:00,96.6322
2018-12-07 21:18:00,96.6267
2018-12-07 21:17:00,96.621
2018-12-07 21:16:00,96.6223
2018-12-07 21:15:00,96.6153
2018-12-07 21:14:00,96.6138
2018-12-07 21:13:00,96.6153
2018-12-07 21:12:00,96.6169
2018-12-07 21:11:00,96.6152
2018-12-07 21:10:00,96.6151
2018-12-07 21:09:00,96.6147
2018-12-07 21:08:00,96.6138
2018-12-07 21:07:00,96.6177
2018-12-07 21:06:00,96.611
2018-12-07 21:05:00,96.6008
2018-12-07 21:04:00,96.6111
2018-12-07 21:03:00,96.6289
2018-12-07 21:02:00,96.6258
2018-12-07 21:01:00,96.6236
2018-12-07 21:00:00,96.6122
2018-12-07 20:59:00,96.6021
2018-12-07 20:58:00,96.602
2018-12-07 20:57:00,96.6054
2018-12-07 20:56:00,96.6246
2018-12-07 20:55:00,96.6279
2018-12-07 20:54:00,96.6281
2018-12-07 20:53:00,96.6325
2018-12-07 20:52:00,96.6184
2018-12-07 20:51:00,96.6123
2018-12-07 20:50:00,96.5979
2018-12-07 20:49:00,96.5975
2018-12-07 20:48:00,96.5903
2018-12-07 20:47:00,96.5903
2018-12-07 20:46:00,96.5938
2018-12-07 20:45:00,96.5946
2018-12-07 20:44:00,96.5971
2018-12-07 20:43:00,96.5856
2018-12-07 20:42:00,96.5853
2018-12-07 20:41:00,96.5846
2018-12-07 20:40:00,96.5867
2018-12-07 20:39:00,96.5789
2018-12-07 20:38:00,96.5782
2018-12-07 20:37:00,96.5818
2018-12-07 20:36:00,96.5882
2018-12-07 20:35:00,96.5806
2018-12-07 20:34:00,96.5879
2018-12-07 20:33:00,96.5895
2018-12-07 20:32:00,96.5758
2018-12-07 20:31:00,96.5916
2018-12-07 20:30:00,96.5924
2018-12-07 20:29:00,96.5934
2018-12-07 20:28:00,96.5874
2018-12-07 20:27:00,96.5848
2018-12-07 20:26:00,96.588
2018-12-07 20:25:00,96.5807
2018-12-07 20:24:00,96.5815
2018-12-07 20:23:00,96.5805
2018-12-07 20:22:00,96.5807
2018-12-07 20:21:00,96.5791
2018-12-07 20:20:00,96.5823
2018-12-07 20:19:00,96.5777
2018-12-07 20:18:00,96.5689
2018-12-07 20:17:00,96.5704
2018-12-07 20:16:00,96.5728
2018-12-07 20:15:00,96.5741
2018-12-07 20:14:00,96.5821
2018-12-07 20:13:00,96.5805
2018-12-07 20:12:00,96.5825
2018-12-07 20:11:00,96.5812
2018-12-07 20:10:00,96.5795
2018-12-07 20:09:00,96.5803
2018-12-07 20:08:00,96.5787
2018-12-07 20:07:00,96.5786
2018-12-07 20:06:00,96.5651
2018-12-07 20:05:00,96.5623
2018-12-07 20:04:00,96.5625
2018-12-07 20:03:00,96.5593
2018-12-07 20:02:00,96.5491
2018-12-07 20:01:00,96.5441
2018-12-07 20:00:00,96.544
2018-12-07 19:59:00,96.5498
2018-12-07 19:58:00,96.5515
2018-12-07 19:57:00,96.5674
2018-12-07 19:56:00,96.5667
2018-12-07 19:55:00,96.5712
2018-12-07 19:54:00,96.58
2018-12-07 19:53:00,96.588
2018-12-07 19:52:00,96.5956
2018-12-07 19:51:00,96.5854
2018-12-07 19:50:00,96.5832
2018-12-07 19:49:00,96.5837
2018-12-07 19:48:00,96.598
2018-12-07 19:47:00,96.5992
2018-12-07 19:46:00,96.5981
2018-12-07 19:45:00,96.5957
2018-12-07 19:44:00,96.6004
2018-12-07 19:43:00,96.6057
2018-12-07 19:42:00,96.5962
2018-12-07 19:41:00,96.5988
2018-12-07 19:40:00,96.586
2018-12-07 19:39:00,96.5871
2018-12-07 19:38:00,96.5902
2018-12-07 19:37:00,96.5916
2018-12-07 19:36:00,96.6019
2018-12-07 19:35:00,96.5952
2018-12-07 19:34:00,96.592
2018-12-07 19:33:00,96.5961
2018-12-07 19:32:00,96.593
2018-12-07 19:31:00,96.5976
2018-12-07 19:30:00,96.5958
2018-12-07 19:29:00,96.5903
2018-12-07 19:28:00,96.597
2018-12-07 19:27:00,96.5832
2018-12-07 19:26:00,96.5991
2018-12-07 19:25:00,96.5956
2018-12-07 19:24:00,96.5915
2018-12-07 19:23:00,96.594
2018-12-07 19:22:00,96.5974
2018-12-07 19:21:00,96.6039
2018-12-07 19:20:00,96.6078
2018-12-07 19:19:00,96.6154
2018-12-07 19:18:00,96.6213
2018-12-07 19:17:00,96.6162
2018-12-07 19:16:00,96.6062
2018-12-07 19:15:00,96.5974
2018-12-07 19:14:00,96.5922
2018-12-07 19:13:00,96.5926
2018-12-07 19:12:00,96.6078
2018-12-07 19:11:00,96.6099
2018-12-07 19:10:00,96.6115
2018-12-07 19:09:00,96.6209
2018-12-07 19:08:00,96.6249
2018-12-07 19:07:00,96.6355
2018-12-07 19:06:00,96.6354
2018-12-07 19:05:00,96.6371
2018-12-07 19:04:00,96.6386
2018-12-07 19:03:00,96.6518
2018-12-07 19:02:00,96.6551
2018-12-07 19:01:00,96.6366
2018-12-07 19:00:00,96.6464
2018-12-07 18:59:00,96.6465
2018-12-07 18:58:00,96.6367
2018-12-07 18:57:00,96.6485
2018-12-07 18:56:00,96.6501
2018-12-07 18:55:00,96.6426
2018-12-07 18:54:00,96.6481
2018-12-07 18:53:00,96.6518
2018-12-07 18:52:00,96.648
2018-12-07 18:51:00,96.6641
2018-12-07 18:50:00,96.6698
2018-12-07 18:49:00,96.6772
2018-12-07 18:48:00,96.6788
2018-12-07 18:47:00,96.6858
2018-12-07 18:46:00,96.6814
2018-12-07 18:45:00,96.6764
2018-12-07 18:44:00,96.6732
2018-12-07 18:43:00,96.6746
2018-12-07 18:42:00,96.6796
2018-12-07 18:41:00,96.6672
2018-12-07 18:40:00,96.6629
2018-12-07 18:39:00,96.6637
2018-12-07 18:38:00,96.6604
2018-12-07 18:37:00,96.6702
2018-12-07 18:36:00,96.6582
2018-12-07 18:35:00,96.6508
2018-12-07 18:34:00,96.6588
2018-12-07 18:33:00,96.6537
2018-12-07 18:32:00,96.6529
2018-12-07 18:31:00,96.646
2018-12-07 18:30:00,96.6616
2018-12-07 18:29:00,96.671
2018-12-07 18:28:00,96.6786
2018-12-07 18:27:00,96.6797
2018-12-07 18:26:00,96.6764
2018-12-07 18:25:00,96.6812
2018-12-07 18:24:00,96.6818
2018-12-07 18:23:00,96.6853
2018-12-07 18:22:00,96.6893
2018-12-07 18:21:00,96.6974
2018-12-07 18:20:00,96.7029
2018-12-07 18:19:00,96.7003
2018-12-07 18:18:00,96.6931
2018-12-07 18:17:00,96.6973
2018-12-07 18:16:00,96.7087
2018-12-07 18:15:00,96.7179
2018-12-07 18:14:00,96.7214
2018-12-07 18:13:00,96.7287
2018-12-07 18:12:00,96.7367
2018-12-07 18:11:00,96.7248
2018-12-07 18:10:00,96.7204
2018-12-07 18:09:00,96.7134
2018-12-07 18:08:00,96.7137
2018-12-07 18:07:00,96.7261
2018-12-07 18:06:00,96.7252
2018-12-07 18:05:00,96.7169
2018-12-07 18:04:00,96.6978
2018-12-07 18:03:00,96.7032
2018-12-07 18:02:00,96.6973
2018-12-07 18:01:00,96.707
2018-12-07 18:00:00,96.7104
2018-12-07 17:59:00,96.7163
2018-12-07 17:58:00,96.7175
2018-12-07 17:57:00,96.7153
2018-12-07 17:56:00,96.7121
2018-12-07 17:55:00,96.7
2018-12-07 17:54:00,96.7136
2018-12-07 17:53:00,96.7173
2018-12-07 17:52:00,96.7211
2018-12-07 17:51:00,96.7255
2018-12-07 17:50:00,96.7341
2018-12-07 17:49:00,96.7275
2018-12-07 17:48:00,96.7318
2018-12-07 17:47:00,96.7383
2018-12-07 17:46:00,96.7427
2018-12-07 17:45:00,96.7431
2018-12-07 17:44:00,96.7521
2018-12-07 17:43:00,96.7494
2018-12-07 17:42:00,96.7502
2018-12-07 17:41:00,96.7499
2018-12-07 17:40:00,96.7507
2018-12-07 17:39:00,96.7622
2018-12-07 17:38:00,96.7675
2018-12-07 17:37:00,96.7615
2018-12-07 17:36:00,96.772
2018-12-07 17:35:00,96.771
2018-12-07 17:34:00,96.7761
2018-12-07 17:33:00,96.7812
2018-12-07 17:32:00,96.7607
2018-12-07 17:31:00,96.7689
2018-12-07 17:30:00,96.772
2018-12-07 17:29:00,96.7645
2018-12-07 17:28:00,96.7644
2018-12-07 17:27:00,96.759
2018-12-07 17:26:00,96.7751
2018-12-07 17:25:00,96.7579
2018-12-07 17:24:00,96.7602
2018-12-07 17:23:00,96.7655
2018-12-07 17:22:00,96.7529
2018-12-07 17:21:00,96.7605
2018-12-07 17:20:00,96.7466
2018-12-07 17:19:00,96.7462
2018-12-07 17:18:00,96.7718
2018-12-07 17:17:00,96.7669
2018-12-07 17:16:00,96.7696
2018-12-07 17:15:00,96.7616
2018-12-07 17:14:00,96.7563
2018-12-07 17:13:00,96.7386
2018-12-07 17:12:00,96.7351
2018-12-07 17:11:00,96.7181
2018-12-07 17:10:00,96.7241
2018-12-07 17:09:00,96.7255
2018-12-07 17:08:00,96.7094
2018-12-07 17:07:00,96.7075
2018-12-07 17:06:00,96.7181
2018-12-07 17:05:00,96.6995
2018-12-07 17:04:00,96.6986
2018-12-07 17:03:00,96.6901
2018-12-07 17:02:00,96.7094
2018-12-07 17:01:00,96.7063
2018-12-07 17:00:00,96.7078
2018-12-07 16:59:00,96.697
2018-12-07 16:58:00,96.6862
2018-12-07 16:57:00,96.704
2018-12-07 16:56:00,96.6988
2018-12-07 16:55:00,96.7098
2018-12-07 16:54:00,96.7176
2018-12-07 16:53:00,96.6939
2018-12-07 16:52:00,96.6982
