,Close
2018-12-05 15:47:00,8.9796
2018-12-05 15:46:00,8.9808
2018-12-05 15:45:00,8.9825
2018-12-05 15:44:00,8.9832
2018-12-05 15:43:00,8.9836
2018-12-05 15:42:00,8.9845
2018-12-05 15:41:00,8.9832
2018-12-05 15:40:00,8.9828
2018-12-05 15:39:00,8.9856
2018-12-05 15:38:00,8.9848
2018-12-05 15:37:00,8.9853
2018-12-05 15:36:00,8.9858
2018-12-05 15:35:00,8.9897
2018-12-05 15:34:00,8.9874
2018-12-05 15:33:00,8.9868
2018-12-05 15:32:00,8.987
2018-12-05 15:31:00,8.986
2018-12-05 15:30:00,8.9849
2018-12-05 15:29:00,8.9861
2018-12-05 15:28:00,8.9871
2018-12-05 15:27:00,8.9868
2018-12-05 15:26:00,8.985
2018-12-05 15:25:00,8.9843
2018-12-05 15:24:00,8.9815
2018-12-05 15:23:00,8.9843
2018-12-05 15:22:00,8.9845
2018-12-05 15:21:00,8.9899
2018-12-05 15:20:00,8.9901
2018-12-05 15:19:00,8.9876
2018-12-05 15:18:00,8.9902
2018-12-05 15:17:00,8.9873
2018-12-05 15:16:00,8.9871
2018-12-05 15:15:00,8.9879
2018-12-05 15:14:00,8.9903
2018-12-05 15:13:00,8.988
2018-12-05 15:12:00,8.9895
2018-12-05 15:11:00,8.9893
2018-12-05 15:10:00,8.9893
2018-12-05 15:09:00,8.9893
2018-12-05 15:08:00,8.9891
2018-12-05 15:07:00,8.9893
2018-12-05 15:06:00,8.9885
2018-12-05 15:05:00,8.9892
2018-12-05 15:04:00,8.9883
2018-12-05 15:03:00,8.9879
2018-12-05 15:02:00,8.9896
2018-12-05 15:01:00,8.9902
2018-12-05 15:00:00,8.9967
2018-12-05 14:59:00,8.9898
2018-12-05 14:58:00,8.9863
2018-12-05 14:57:00,8.9863
2018-12-05 14:56:00,8.9875
2018-12-05 14:55:00,8.9857
2018-12-05 14:54:00,8.9835
2018-12-05 14:53:00,8.9829
2018-12-05 14:52:00,8.982
2018-12-05 14:51:00,8.9807
2018-12-05 14:50:00,8.9805
2018-12-05 14:49:00,8.9819
2018-12-05 14:48:00,8.9811
2018-12-05 14:47:00,8.9801
2018-12-05 14:46:00,8.9801
2018-12-05 14:45:00,8.9809
2018-12-05 14:44:00,8.9824
2018-12-05 14:43:00,8.9826
2018-12-05 14:42:00,8.9817
2018-12-05 14:41:00,8.9815
2018-12-05 14:40:00,8.9794
2018-12-05 14:39:00,8.9795
2018-12-05 14:38:00,8.9788
2018-12-05 14:37:00,8.9789
2018-12-05 14:36:00,8.9789
2018-12-05 14:35:00,8.9776
2018-12-05 14:34:00,8.9774
2018-12-05 14:33:00,8.9753
2018-12-05 14:32:00,8.974
2018-12-05 14:31:00,8.9723
