,Close
2018-12-07 21:59:00,6.0436
2018-12-07 21:58:00,6.0451
2018-12-07 21:57:00,6.0472
2018-12-07 21:56:00,6.048
2018-12-07 21:55:00,6.0502
2018-12-07 21:54:00,6.0494
2018-12-07 21:53:00,6.0497
2018-12-07 21:52:00,6.05
2018-12-07 21:51:00,6.0502
2018-12-07 21:50:00,6.0501
2018-12-07 21:49:00,6.0501
2018-12-07 21:48:00,6.0505
2018-12-07 21:47:00,6.0506
2018-12-07 21:46:00,6.0509
2018-12-07 21:45:00,6.0506
2018-12-07 21:44:00,6.0514
2018-12-07 21:43:00,6.0504
2018-12-07 21:42:00,6.0506
2018-12-07 21:41:00,6.0507
2018-12-07 21:40:00,6.0514
2018-12-07 21:39:00,6.0513
2018-12-07 21:38:00,6.0499
2018-12-07 21:37:00,6.0498
2018-12-07 21:36:00,6.05
2018-12-07 21:35:00,6.0503
2018-12-07 21:34:00,6.0507
2018-12-07 21:33:00,6.0504
2018-12-07 21:32:00,6.0508
2018-12-07 21:31:00,6.0505
2018-12-07 21:30:00,6.0504
2018-12-07 21:29:00,6.0505
2018-12-07 21:28:00,6.0485
2018-12-07 21:27:00,6.0484
2018-12-07 21:26:00,6.0565
2018-12-07 21:25:00,6.0562
2018-12-07 21:24:00,6.0558
2018-12-07 21:23:00,6.0558
2018-12-07 21:22:00,6.0555
2018-12-07 21:21:00,6.0557
2018-12-07 21:20:00,6.0499
2018-12-07 21:19:00,6.0498
2018-12-07 21:18:00,6.05
2018-12-07 21:17:00,6.0502
2018-12-07 21:16:00,6.0494
2018-12-07 21:15:00,6.0497
2018-12-07 21:14:00,6.0497
2018-12-07 21:13:00,6.0497
2018-12-07 21:12:00,6.0496
2018-12-07 21:11:00,6.0496
2018-12-07 21:10:00,6.0499
2018-12-07 21:09:00,6.0499
2018-12-07 21:08:00,6.0499
2018-12-07 21:07:00,6.0498
2018-12-07 21:06:00,6.0492
2018-12-07 21:05:00,6.0501
2018-12-07 21:04:00,6.0495
2018-12-07 21:03:00,6.0478
2018-12-07 21:02:00,6.0482
2018-12-07 21:01:00,6.0483
2018-12-07 21:00:00,6.0497
2018-12-07 20:59:00,6.0502
2018-12-07 20:58:00,6.0501
2018-12-07 20:57:00,6.0497
2018-12-07 20:56:00,6.0483
2018-12-07 20:55:00,6.0482
2018-12-07 20:54:00,6.0481
2018-12-07 20:53:00,6.0476
2018-12-07 20:52:00,6.0489
2018-12-07 20:51:00,6.0495
2018-12-07 20:50:00,6.0504
2018-12-07 20:49:00,6.0503
2018-12-07 20:48:00,6.0509
2018-12-07 20:47:00,6.0508
2018-12-07 20:46:00,6.0507
2018-12-07 20:45:00,6.0507
2018-12-07 20:44:00,6.0507
2018-12-07 20:43:00,6.0513
